,timestamp,location,text,sentiment_score,sentiment
14,2022-11-26T19:54:33.000Z,,"We invite you to be a part of our bold mission: to serve every woman on the sidewalk with life-affirming care and support and to eradicate abortion in our lifetime. Will you become part of our pro-love movement? https://t.co/lS8BUsm32C

#sidewalkadvocates #prolife #abortion #give https://t.co/NUzu0QnLPe",0.9985016584396362,Strongly Positive
15,2022-11-26T19:53:39.000Z,"Oceanport, NJ","#ProLife #AlwaysLife #empathy #love 
If you truly cherish the life you've been given, you'll please give a listen to 'You Want To Stop A Heart' by Bob Garaffa on #SoundCloud
https://t.co/EkmizIvpCb",0.9967556595802307,Strongly Positive
16,2022-11-26T19:30:16.000Z,"Queens, NY",Earlier today we held our monthly #ProLife Mass + March through the streets of #CoronaNY &amp; #JacksonHeights : were praying for the end of #abortion &amp; denouncing it as a shameful crime against humanity https://t.co/IQhZcWjUbo,-0.9889214038848877,Strongly Negative
17,2022-11-26T19:29:42.000Z,,VERGOGNA al Parlamento europeo! Subito un'indagine per identificare i responsabili #restiamoliberi #libertàdiespressione #provita #prolife @RobertaMetsola @Europarl_EN @Europarl_IT @CitizenGOit https://t.co/4caInigYj7,-0.9806668758392334,Strongly Negative
18,2022-11-26T19:25:01.000Z,Italia,"A #Teramo in #Abruzzo, nel tardo  pomeriggio di #oggi #sabato #26novembre 2022

@MarioADINOLFI
(Presidente del #PopolodellaFamiglia)

in anteprima nazionale presenta al teatrino di San Berardo i contenuti del suo nuovo libro
""Contro l'#aborto"".
#prolife #provita #NOaborto #NO194 https://t.co/W6iEc0p4QX",-0.9685969948768616,Strongly Negative
19,2022-11-26T19:19:31.000Z,Kansas,"""Love is laying down your life for someone else. Abortion is laying down someone else's life for you."" https://t.co/VE4hyNVYy8 #ProLife #unborn #RoeVWade",-0.9825061559677124,Strongly Negative
20,2022-11-26T19:14:11.000Z,,#ProLife is eliminating prison sentences for low level crimes.,0.9729176759719849,Strongly Positive
21,2022-11-26T18:50:08.000Z,,Strange World: Disney continues to tout LGBT agenda even though it fails at the box office https://t.co/6jYycwT4G4 #profamily #prolife #naturalfamily https://t.co/C3zI5mUuPl,0.9406123161315918,Strongly Positive
22,2022-11-26T23:29:33.000Z,earth,"#ProChoice
#ProLife

https://t.co/aFqznSk3T4",-0.9920378923416138,Strongly Negative
23,2022-11-26T23:14:01.000Z,,#ProLife is adopting a child.,-0.6627046465873718,Negative
24,2022-11-26T23:00:45.000Z,"Dallas, TX","It's wrong to take the life of an innocent human being. 

Abortion takes the life of an innocent human being.

Therefore, abortion is wrong.

#prolife #abortion",-0.998006284236908,Strongly Negative
25,2022-11-26T22:55:33.000Z,,"And yet, that's exactly what pro aborts often do - Hide images of aborted babies. Why? If abortion is a good thing, why have any issue with images of aborted babies at all? (In the case below, they even covered up an image of a live unborn child. 1/2) #cbruk #ProLife #abortion https://t.co/XorJDE09kW",-0.9974554181098938,Strongly Negative
26,2022-11-26T22:14:02.000Z,a Rimini,Redlining is not #ProLife.,-0.9974125027656555,Strongly Negative
27,2022-11-26T22:02:00.000Z,Texas,VERGOGNA al Parlamento europeo! Subito un'indagine per identificare i responsabili #restiamoliberi #libertàdiespressione #provita #prolife @RobertaMetsola @Europarl_EN @Europarl_IT @CitizenGOit https://t.co/slYBVVL7Ti,-0.9836130142211914,Strongly Negative
28,2022-11-26T21:45:11.000Z,"Cincinnati, Ohio","Human Coalition cares for expecting mothers around the country, and we believe they dont have to go through this journey alone.  

#SaveTheBabyHumans #LifeIsAHumanRight #ValueLife #ChooseLife #EndAbortion #Abortion #ProLife #RescueThePreborn #EndRoeVWade #Roeverturned https://t.co/GZsOfjktC6",-0.6234766840934753,Negative
29,2022-11-26T21:26:40.000Z,"Rome, Italy","@spucprolife is thrilled to announce that Mr [Kevin] Duffy will be joining SPUCs team ... and is certain that his unique insight and expertise will help to ensure that full legal protections are restored to unborn children.

https://t.co/Gvw8o8YIxo

#ProLife #EndAbortion",0.9991438388824463,Strongly Positive
30,2022-11-26T21:13:10.000Z,,"Le droit de tuer un être humain garanti par la Constitution ? Communiqué de Mgr Marc Aillet, évêque de Bayonne, Lescar et Oloron. #France #ProVie #ProLife  https://t.co/GRKpdO5PBr",-0.9617851972579956,Strongly Negative
31,2022-11-26T20:50:51.000Z,,#Truth #Covfefe #memes #Politics #ProLife #Abortion #BabyLivesMatter #GodWins https://t.co/VrTgC8Q5YY,-0.992159366607666,Strongly Negative
32,2022-11-26T20:48:25.000Z,,Jim Harbaugh is a legend. #MichiganFootball #ProLife,0.9983788728713989,Strongly Positive
33,2022-11-26T20:41:50.000Z,"Washington, DC",Overturning Roe v. Wade was only the first step. Final destination? Making abortion unthinkable! #PurpleSashRevolution #EndAbortionViolence #ProLife @sbaprolife @AbbyJohnson @StudentsforLife @LiveAction @LifeNewsHQ @mercedesschlapp @mschlapp @demsforlife @Michael_J_New https://t.co/3YY48Qkbpv,-0.9907846450805664,Strongly Negative
34,2022-11-26T20:02:32.000Z,,You so called #prolife #republican #conservative @GOP Christians  better damn well STFU when it comes to a #womans #own #body  if its NOT YOUR OWN BODY .. its NOT YOUR DAMN BUSINESS  youre VERY MUCH NOT #PROLIFE  youre PRO CONTROL ,-0.9991289973258972,Strongly Negative
35,2022-11-26T19:54:44.000Z,New Jersey,"#ProLife #AlwaysLife #empathy #love 
If you truly cherish the life you've been given, you'll please give a listen to 'You Want To Stop A Heart' by Bob Garaffa on #SoundCloud
https://t.co/4SzSI0aKZv",0.996701180934906,Strongly Positive
36,2022-11-26T19:54:33.000Z,,"We invite you to be a part of our bold mission: to serve every woman on the sidewalk with life-affirming care and support and to eradicate abortion in our lifetime. Will you become part of our pro-love movement? https://t.co/lS8BUsm32C

#sidewalkadvocates #prolife #abortion #give https://t.co/NUzu0QnLPe",0.9985016584396362,Strongly Positive
37,2022-11-26T19:53:39.000Z,"Oceanport, NJ","#ProLife #AlwaysLife #empathy #love 
If you truly cherish the life you've been given, you'll please give a listen to 'You Want To Stop A Heart' by Bob Garaffa on #SoundCloud
https://t.co/EkmizIvpCb",0.9967556595802307,Strongly Positive
38,2022-11-26T19:30:16.000Z,"Queens, NY",Earlier today we held our monthly #ProLife Mass + March through the streets of #CoronaNY &amp; #JacksonHeights : were praying for the end of #abortion &amp; denouncing it as a shameful crime against humanity https://t.co/IQhZcWjUbo,-0.9889214038848877,Strongly Negative
39,2022-11-26T19:29:42.000Z,,VERGOGNA al Parlamento europeo! Subito un'indagine per identificare i responsabili #restiamoliberi #libertàdiespressione #provita #prolife @RobertaMetsola @Europarl_EN @Europarl_IT @CitizenGOit https://t.co/4caInigYj7,-0.9806668758392334,Strongly Negative
40,2022-11-26T19:25:01.000Z,Italia,"A #Teramo in #Abruzzo, nel tardo  pomeriggio di #oggi #sabato #26novembre 2022

@MarioADINOLFI
(Presidente del #PopolodellaFamiglia)

in anteprima nazionale presenta al teatrino di San Berardo i contenuti del suo nuovo libro
""Contro l'#aborto"".
#prolife #provita #NOaborto #NO194 https://t.co/W6iEc0p4QX",-0.9685969948768616,Strongly Negative
41,2022-11-26T19:19:31.000Z,Kansas,"""Love is laying down your life for someone else. Abortion is laying down someone else's life for you."" https://t.co/VE4hyNVYy8 #ProLife #unborn #RoeVWade",-0.9825061559677124,Strongly Negative
42,2022-11-26T19:14:11.000Z,,#ProLife is eliminating prison sentences for low level crimes.,0.9729176759719849,Strongly Positive
43,2022-11-26T18:50:08.000Z,,Strange World: Disney continues to tout LGBT agenda even though it fails at the box office https://t.co/6jYycwT4G4 #profamily #prolife #naturalfamily https://t.co/C3zI5mUuPl,0.9406123161315918,Strongly Positive
44,2022-11-26T23:29:33.000Z,earth,"#ProChoice
#ProLife

https://t.co/aFqznSk3T4",-0.9920378923416138,Strongly Negative
45,2022-11-26T23:14:01.000Z,,#ProLife is adopting a child.,-0.6627046465873718,Negative
46,2022-11-26T23:00:45.000Z,"Dallas, TX","It's wrong to take the life of an innocent human being. 

Abortion takes the life of an innocent human being.

Therefore, abortion is wrong.

#prolife #abortion",-0.998006284236908,Strongly Negative
47,2022-11-26T22:55:33.000Z,,"And yet, that's exactly what pro aborts often do - Hide images of aborted babies. Why? If abortion is a good thing, why have any issue with images of aborted babies at all? (In the case below, they even covered up an image of a live unborn child. 1/2) #cbruk #ProLife #abortion https://t.co/XorJDE09kW",-0.9974554181098938,Strongly Negative
48,2022-11-26T22:14:02.000Z,a Rimini,Redlining is not #ProLife.,-0.9974125027656555,Strongly Negative
49,2022-11-26T22:02:00.000Z,Texas,VERGOGNA al Parlamento europeo! Subito un'indagine per identificare i responsabili #restiamoliberi #libertÃ diespressione #provita #prolife @RobertaMetsola @Europarl_EN @Europarl_IT @CitizenGOit https://t.co/slYBVVL7Ti,-0.9834475517272949,Strongly Negative
50,2022-11-26T23:29:33.000Z,earth,"#ProChoice
#ProLife

https://t.co/aFqznSk3T4",-0.9920378923416138,Strongly Negative
51,2022-11-26T23:14:01.000Z,,#ProLife is adopting a child.,-0.6627046465873718,Negative
52,2022-11-26T23:00:45.000Z,"Dallas, TX","It's wrong to take the life of an innocent human being. 

Abortion takes the life of an innocent human being.

Therefore, abortion is wrong.

#prolife #abortion",-0.998006284236908,Strongly Negative
53,2022-11-26T22:55:33.000Z,,"And yet, that's exactly what pro aborts often do - Hide images of aborted babies. Why? If abortion is a good thing, why have any issue with images of aborted babies at all? (In the case below, they even covered up an image of a live unborn child. 1/2) #cbruk #ProLife #abortion https://t.co/XorJDE09kW",-0.9974554181098938,Strongly Negative
54,2022-11-26T22:14:02.000Z,a Rimini,Redlining is not #ProLife.,-0.9974125027656555,Strongly Negative
55,2022-11-26T22:02:00.000Z,Texas,VERGOGNA al Parlamento europeo! Subito un'indagine per identificare i responsabili #restiamoliberi #libertàdiespressione #provita #prolife @RobertaMetsola @Europarl_EN @Europarl_IT @CitizenGOit https://t.co/slYBVVL7Ti,-0.9836130142211914,Strongly Negative
56,2022-11-26T21:45:11.000Z,"Cincinnati, Ohio","Human Coalition cares for expecting mothers around the country, and we believe they dont have to go through this journey alone.  

#SaveTheBabyHumans #LifeIsAHumanRight #ValueLife #ChooseLife #EndAbortion #Abortion #ProLife #RescueThePreborn #EndRoeVWade #Roeverturned https://t.co/GZsOfjktC6",-0.6234766840934753,Negative
57,2022-11-26T21:26:40.000Z,"Rome, Italy","@spucprolife is thrilled to announce that Mr [Kevin] Duffy will be joining SPUCs team ... and is certain that his unique insight and expertise will help to ensure that full legal protections are restored to unborn children.

https://t.co/Gvw8o8YIxo

#ProLife #EndAbortion",0.9991438388824463,Strongly Positive
58,2022-11-26T21:13:10.000Z,,"Le droit de tuer un être humain garanti par la Constitution ? Communiqué de Mgr Marc Aillet, évêque de Bayonne, Lescar et Oloron. #France #ProVie #ProLife  https://t.co/GRKpdO5PBr",-0.9617851972579956,Strongly Negative
59,2022-11-26T20:50:51.000Z,,#Truth #Covfefe #memes #Politics #ProLife #Abortion #BabyLivesMatter #GodWins https://t.co/VrTgC8Q5YY,-0.992159366607666,Strongly Negative
60,2022-11-26T20:48:25.000Z,,Jim Harbaugh is a legend. #MichiganFootball #ProLife,0.9983788728713989,Strongly Positive
61,2022-11-26T20:41:50.000Z,"Washington, DC",Overturning Roe v. Wade was only the first step. Final destination? Making abortion unthinkable! #PurpleSashRevolution #EndAbortionViolence #ProLife @sbaprolife @AbbyJohnson @StudentsforLife @LiveAction @LifeNewsHQ @mercedesschlapp @mschlapp @demsforlife @Michael_J_New https://t.co/3YY48Qkbpv,-0.9907846450805664,Strongly Negative
62,2022-11-26T20:02:32.000Z,,You so called #prolife #republican #conservative @GOP Christians  better damn well STFU when it comes to a #womans #own #body  if its NOT YOUR OWN BODY .. its NOT YOUR DAMN BUSINESS  youre VERY MUCH NOT #PROLIFE  youre PRO CONTROL ,-0.9991289973258972,Strongly Negative
63,2022-11-26T19:54:44.000Z,New Jersey,"#ProLife #AlwaysLife #empathy #love 
If you truly cherish the life you've been given, you'll please give a listen to 'You Want To Stop A Heart' by Bob Garaffa on #SoundCloud
https://t.co/4SzSI0aKZv",0.996701180934906,Strongly Positive
64,2022-11-26T19:54:33.000Z,,"We invite you to be a part of our bold mission: to serve every woman on the sidewalk with life-affirming care and support and to eradicate abortion in our lifetime. Will you become part of our pro-love movement? https://t.co/lS8BUsm32C

#sidewalkadvocates #prolife #abortion #give https://t.co/NUzu0QnLPe",0.9985016584396362,Strongly Positive
65,2022-11-26T19:53:39.000Z,"Oceanport, NJ","#ProLife #AlwaysLife #empathy #love 
If you truly cherish the life you've been given, you'll please give a listen to 'You Want To Stop A Heart' by Bob Garaffa on #SoundCloud
https://t.co/EkmizIvpCb",0.9967556595802307,Strongly Positive
66,2022-11-26T19:30:16.000Z,"Queens, NY",Earlier today we held our monthly #ProLife Mass + March through the streets of #CoronaNY &amp; #JacksonHeights : were praying for the end of #abortion &amp; denouncing it as a shameful crime against humanity https://t.co/IQhZcWjUbo,-0.9889214038848877,Strongly Negative
67,2022-11-26T19:29:42.000Z,,VERGOGNA al Parlamento europeo! Subito un'indagine per identificare i responsabili #restiamoliberi #libertàdiespressione #provita #prolife @RobertaMetsola @Europarl_EN @Europarl_IT @CitizenGOit https://t.co/4caInigYj7,-0.9806668758392334,Strongly Negative
68,2022-11-26T19:25:01.000Z,Italia,"A #Teramo in #Abruzzo, nel tardo  pomeriggio di #oggi #sabato #26novembre 2022

@MarioADINOLFI
(Presidente del #PopolodellaFamiglia)

in anteprima nazionale presenta al teatrino di San Berardo i contenuti del suo nuovo libro
""Contro l'#aborto"".
#prolife #provita #NOaborto #NO194 https://t.co/W6iEc0p4QX",-0.9685969948768616,Strongly Negative
69,2022-11-26T19:19:31.000Z,Kansas,"""Love is laying down your life for someone else. Abortion is laying down someone else's life for you."" https://t.co/VE4hyNVYy8 #ProLife #unborn #RoeVWade",-0.9825061559677124,Strongly Negative
70,2022-11-26T19:14:11.000Z,,#ProLife is eliminating prison sentences for low level crimes.,0.9729176759719849,Strongly Positive
71,2022-11-26T18:50:08.000Z,,Strange World: Disney continues to tout LGBT agenda even though it fails at the box office https://t.co/6jYycwT4G4 #profamily #prolife #naturalfamily https://t.co/C3zI5mUuPl,0.9406123161315918,Strongly Positive
72,2022-11-26T23:29:33.000Z,earth,"#ProChoice
#ProLife

https://t.co/aFqznSk3T4",-0.9920378923416138,Strongly Negative
73,2022-11-26T23:14:01.000Z,,#ProLife is adopting a child.,-0.6627046465873718,Negative
74,2022-11-26T23:00:45.000Z,"Dallas, TX","It's wrong to take the life of an innocent human being. 

Abortion takes the life of an innocent human being.

Therefore, abortion is wrong.

#prolife #abortion",-0.998006284236908,Strongly Negative
75,2022-11-26T22:55:33.000Z,,"And yet, that's exactly what pro aborts often do - Hide images of aborted babies. Why? If abortion is a good thing, why have any issue with images of aborted babies at all? (In the case below, they even covered up an image of a live unborn child. 1/2) #cbruk #ProLife #abortion https://t.co/XorJDE09kW",-0.9974554181098938,Strongly Negative
76,2022-11-26T22:14:02.000Z,a Rimini,Redlining is not #ProLife.,-0.9974125027656555,Strongly Negative
77,2022-11-26T22:02:00.000Z,Texas,VERGOGNA al Parlamento europeo! Subito un'indagine per identificare i responsabili #restiamoliberi #libertàdiespressione #provita #prolife @RobertaMetsola @Europarl_EN @Europarl_IT @CitizenGOit https://t.co/slYBVVL7Ti,-0.9836130142211914,Strongly Negative
78,2022-11-26T21:45:11.000Z,"Cincinnati, Ohio","Human Coalition cares for expecting mothers around the country, and we believe they dont have to go through this journey alone.  

#SaveTheBabyHumans #LifeIsAHumanRight #ValueLife #ChooseLife #EndAbortion #Abortion #ProLife #RescueThePreborn #EndRoeVWade #Roeverturned https://t.co/GZsOfjktC6",-0.6234766840934753,Negative
79,2022-11-26T21:26:40.000Z,"Rome, Italy","@spucprolife is thrilled to announce that Mr [Kevin] Duffy will be joining SPUCs team ... and is certain that his unique insight and expertise will help to ensure that full legal protections are restored to unborn children.

https://t.co/Gvw8o8YIxo

#ProLife #EndAbortion",0.9991438388824463,Strongly Positive
80,2022-11-26T21:13:10.000Z,,"Le droit de tuer un être humain garanti par la Constitution ? Communiqué de Mgr Marc Aillet, évêque de Bayonne, Lescar et Oloron. #France #ProVie #ProLife  https://t.co/GRKpdO5PBr",-0.9617851972579956,Strongly Negative
81,2022-11-26T20:50:51.000Z,,#Truth #Covfefe #memes #Politics #ProLife #Abortion #BabyLivesMatter #GodWins https://t.co/VrTgC8Q5YY,-0.992159366607666,Strongly Negative
82,2022-11-26T20:48:25.000Z,,Jim Harbaugh is a legend. #MichiganFootball #ProLife,0.9983788728713989,Strongly Positive
83,2022-11-26T20:41:50.000Z,"Washington, DC",Overturning Roe v. Wade was only the first step. Final destination? Making abortion unthinkable! #PurpleSashRevolution #EndAbortionViolence #ProLife @sbaprolife @AbbyJohnson @StudentsforLife @LiveAction @LifeNewsHQ @mercedesschlapp @mschlapp @demsforlife @Michael_J_New https://t.co/3YY48Qkbpv,-0.9907846450805664,Strongly Negative
84,2022-11-26T20:02:32.000Z,,You so called #prolife #republican #conservative @GOP Christians  better damn well STFU when it comes to a #womans #own #body  if its NOT YOUR OWN BODY .. its NOT YOUR DAMN BUSINESS  youre VERY MUCH NOT #PROLIFE  youre PRO CONTROL ,-0.9991289973258972,Strongly Negative
85,2022-11-26T19:54:44.000Z,New Jersey,"#ProLife #AlwaysLife #empathy #love 
If you truly cherish the life you've been given, you'll please give a listen to 'You Want To Stop A Heart' by Bob Garaffa on #SoundCloud
https://t.co/4SzSI0aKZv",0.996701180934906,Strongly Positive
86,2022-11-26T19:54:33.000Z,,"We invite you to be a part of our bold mission: to serve every woman on the sidewalk with life-affirming care and support and to eradicate abortion in our lifetime. Will you become part of our pro-love movement? https://t.co/lS8BUsm32C

#sidewalkadvocates #prolife #abortion #give https://t.co/NUzu0QnLPe",0.9985016584396362,Strongly Positive
87,2022-11-26T19:53:39.000Z,"Oceanport, NJ","#ProLife #AlwaysLife #empathy #love 
If you truly cherish the life you've been given, you'll please give a listen to 'You Want To Stop A Heart' by Bob Garaffa on #SoundCloud
https://t.co/EkmizIvpCb",0.9967556595802307,Strongly Positive
88,2022-11-26T19:30:16.000Z,"Queens, NY",Earlier today we held our monthly #ProLife Mass + March through the streets of #CoronaNY &amp; #JacksonHeights : were praying for the end of #abortion &amp; denouncing it as a shameful crime against humanity https://t.co/IQhZcWjUbo,-0.9889214038848877,Strongly Negative
89,2022-11-26T19:29:42.000Z,,VERGOGNA al Parlamento europeo! Subito un'indagine per identificare i responsabili #restiamoliberi #libertàdiespressione #provita #prolife @RobertaMetsola @Europarl_EN @Europarl_IT @CitizenGOit https://t.co/4caInigYj7,-0.9806668758392334,Strongly Negative
90,2022-11-26T19:25:01.000Z,Italia,"A #Teramo in #Abruzzo, nel tardo  pomeriggio di #oggi #sabato #26novembre 2022

@MarioADINOLFI
(Presidente del #PopolodellaFamiglia)

in anteprima nazionale presenta al teatrino di San Berardo i contenuti del suo nuovo libro
""Contro l'#aborto"".
#prolife #provita #NOaborto #NO194 https://t.co/W6iEc0p4QX",-0.9685969948768616,Strongly Negative
91,2022-11-26T19:19:31.000Z,Kansas,"""Love is laying down your life for someone else. Abortion is laying down someone else's life for you."" https://t.co/VE4hyNVYy8 #ProLife #unborn #RoeVWade",-0.9825061559677124,Strongly Negative
92,2022-11-26T19:14:11.000Z,,#ProLife is eliminating prison sentences for low level crimes.,0.9729176759719849,Strongly Positive
93,2022-11-26T18:50:08.000Z,,Strange World: Disney continues to tout LGBT agenda even though it fails at the box office https://t.co/6jYycwT4G4 #profamily #prolife #naturalfamily https://t.co/C3zI5mUuPl,0.9406123161315918,Strongly Positive
94,2022-11-26T23:29:33.000Z,earth,"#ProChoice
#ProLife

https://t.co/aFqznSk3T4",-0.9920378923416138,Strongly Negative
95,2022-11-26T23:14:01.000Z,,#ProLife is adopting a child.,-0.6627046465873718,Negative
96,2022-11-26T23:00:45.000Z,"Dallas, TX","It's wrong to take the life of an innocent human being. 

Abortion takes the life of an innocent human being.

Therefore, abortion is wrong.

#prolife #abortion",-0.998006284236908,Strongly Negative
97,2022-11-26T22:55:33.000Z,,"And yet, that's exactly what pro aborts often do - Hide images of aborted babies. Why? If abortion is a good thing, why have any issue with images of aborted babies at all? (In the case below, they even covered up an image of a live unborn child. 1/2) #cbruk #ProLife #abortion https://t.co/XorJDE09kW",-0.9974554181098938,Strongly Negative
98,2022-11-26T22:14:02.000Z,a Rimini,Redlining is not #ProLife.,-0.9974125027656555,Strongly Negative
99,2022-11-26T22:02:00.000Z,Texas,VERGOGNA al Parlamento europeo! Subito un'indagine per identificare i responsabili #restiamoliberi #libertàdiespressione #provita #prolife @RobertaMetsola @Europarl_EN @Europarl_IT @CitizenGOit https://t.co/slYBVVL7Ti,-0.9836130142211914,Strongly Negative
100,2022-11-26T21:45:11.000Z,"Cincinnati, Ohio","Human Coalition cares for expecting mothers around the country, and we believe they dont have to go through this journey alone.  

#SaveTheBabyHumans #LifeIsAHumanRight #ValueLife #ChooseLife #EndAbortion #Abortion #ProLife #RescueThePreborn #EndRoeVWade #Roeverturned https://t.co/GZsOfjktC6",-0.6234766840934753,Negative
101,2022-11-26T21:26:40.000Z,"Rome, Italy","@spucprolife is thrilled to announce that Mr [Kevin] Duffy will be joining SPUCs team ... and is certain that his unique insight and expertise will help to ensure that full legal protections are restored to unborn children.

https://t.co/Gvw8o8YIxo

#ProLife #EndAbortion",0.9991438388824463,Strongly Positive
102,2022-11-26T21:13:10.000Z,,"Le droit de tuer un être humain garanti par la Constitution ? Communiqué de Mgr Marc Aillet, évêque de Bayonne, Lescar et Oloron. #France #ProVie #ProLife  https://t.co/GRKpdO5PBr",-0.9617851972579956,Strongly Negative
103,2022-11-26T20:50:51.000Z,,#Truth #Covfefe #memes #Politics #ProLife #Abortion #BabyLivesMatter #GodWins https://t.co/VrTgC8Q5YY,-0.992159366607666,Strongly Negative
104,2022-11-26T20:48:25.000Z,,Jim Harbaugh is a legend. #MichiganFootball #ProLife,0.9983788728713989,Strongly Positive
105,2022-11-26T20:41:50.000Z,"Washington, DC",Overturning Roe v. Wade was only the first step. Final destination? Making abortion unthinkable! #PurpleSashRevolution #EndAbortionViolence #ProLife @sbaprolife @AbbyJohnson @StudentsforLife @LiveAction @LifeNewsHQ @mercedesschlapp @mschlapp @demsforlife @Michael_J_New https://t.co/3YY48Qkbpv,-0.9907846450805664,Strongly Negative
106,2022-11-26T20:02:32.000Z,,You so called #prolife #republican #conservative @GOP Christians  better damn well STFU when it comes to a #womans #own #body  if its NOT YOUR OWN BODY .. its NOT YOUR DAMN BUSINESS  youre VERY MUCH NOT #PROLIFE  youre PRO CONTROL ,-0.9991289973258972,Strongly Negative
107,2022-11-26T19:54:44.000Z,New Jersey,"#ProLife #AlwaysLife #empathy #love 
If you truly cherish the life you've been given, you'll please give a listen to 'You Want To Stop A Heart' by Bob Garaffa on #SoundCloud
https://t.co/4SzSI0aKZv",0.996701180934906,Strongly Positive
108,2022-11-26T19:54:33.000Z,,"We invite you to be a part of our bold mission: to serve every woman on the sidewalk with life-affirming care and support and to eradicate abortion in our lifetime. Will you become part of our pro-love movement? https://t.co/lS8BUsm32C

#sidewalkadvocates #prolife #abortion #give https://t.co/NUzu0QnLPe",0.9985016584396362,Strongly Positive
109,2022-11-26T19:53:39.000Z,"Oceanport, NJ","#ProLife #AlwaysLife #empathy #love 
If you truly cherish the life you've been given, you'll please give a listen to 'You Want To Stop A Heart' by Bob Garaffa on #SoundCloud
https://t.co/EkmizIvpCb",0.9967556595802307,Strongly Positive
110,2022-11-26T19:30:16.000Z,"Queens, NY",Earlier today we held our monthly #ProLife Mass + March through the streets of #CoronaNY &amp; #JacksonHeights : were praying for the end of #abortion &amp; denouncing it as a shameful crime against humanity https://t.co/IQhZcWjUbo,-0.9889214038848877,Strongly Negative
111,2022-11-26T19:29:42.000Z,,VERGOGNA al Parlamento europeo! Subito un'indagine per identificare i responsabili #restiamoliberi #libertàdiespressione #provita #prolife @RobertaMetsola @Europarl_EN @Europarl_IT @CitizenGOit https://t.co/4caInigYj7,-0.9806668758392334,Strongly Negative
