,timestamp,location,text,sentiment_score,sentiment
12,2022-11-26T17:43:21.000Z,Mississippi Canyon Block 252,"https://t.co/9asSIeFUpx via @SACurrent 

@MattWalshBlog @joerogan @realDailyWire @Spotify 

#Abortion #RoevWade #Election2022 #PaulPelosi #BLM #Pride #ChickensComeHomeToRoost #VictimBlaming #MalcomX #NationOfIslam #Spotify #TheocraticFascist #Sith",-0.9947080612182617,Strongly Negative
13,2022-11-26T17:09:07.000Z,Earth ,"Single people's sex lives are suffering post-Roe, according to a new study https://t.co/E6ZeU12xA2 #Single #Dating #RoeVsWade #Sex #Sexlife #BodilyAutonomy #PostRoe #RoeVWade #Sexuality #HumanSexuality",-0.9982738494873047,Strongly Negative
14,2022-11-26T16:37:34.000Z,"California, USA","https://t.co/7IvDjT5WVv

How #Sexism and #racism Blinded Many Looking for Red Wave

#Commentary
#ElectionTwitter
#RoeVWade",-0.9974851608276367,Strongly Negative
15,2022-11-26T16:37:02.000Z,Rent-Free Your Head,"And, you thought the disassembling of #RoeVWade was bad!
https://t.co/iUZFL5CDm9",-0.9997969269752502,Strongly Negative
16,2022-11-26T15:27:14.000Z,"Kansas City, MO",ALL HAIL THE DEAR LEADER @JoeBiden ! Simply pay with your abortion #RoeVWade or January 6th card #Jan6th ! That's what Dems voted for after all. Merry Maga fascists #christmas2022 day all! https://t.co/raksSChFQh,-0.9891697764396667,Strongly Negative
17,2022-11-26T15:15:19.000Z,Earth,"Ever wonder why the #Dems were making midterm promises about things they haven't done yet when they've had the #House and #Senate majority for 2yrs? #GunControl, #RoeVWade, #TaxTheRich, etc. If they were going to address these issues they already would have. They've had 2yrs.",-0.9916630983352661,Strongly Negative
18,2022-11-26T15:10:13.000Z,,"Everything about the left is a lie, look at the title REPRODUCTIVE RIGHTS? Abortion Is totally the opposite of reproduction. #RoeVWade",-0.9958374500274658,Strongly Negative
19,2022-11-26T15:04:17.000Z,United States,"SenWarren: Extreme abortion bans are not only wildly unpopular, they're also threatening women's lives. 

Congress needs to make #RoeVWade the law nationwide to protect reproductive rights. https://t.co/PBYJlGd2Ug",-0.9968241453170776,Strongly Negative
20,2022-11-26T15:00:00.000Z,,"Extreme abortion bans are not only wildly unpopular, they're also threatening women's lives. 

Congress needs to make #RoeVWade the law nationwide to protect reproductive rights. https://t.co/UXyq9H8ASt",-0.997575581073761,Strongly Negative
21,2022-11-26T13:41:55.000Z,Rhode Island/Florida,"Talking Abortion/Roe vs. Wade with David O'Connell Pro Life Candidate RI State Senate East Providence @Rational_Voter @TheRhodyReport @RhodeIslandGOP 

#Republican #RhodeIsland #eastprovidence #RoeVWade #abortion #ProLife 

Full Interview Link Here:
https://t.co/9Poh6YdTUH https://t.co/0r3Blbz4b3",-0.9864007234573364,Strongly Negative
22,2022-11-26T13:25:40.000Z,"London, England","Of course I’m pro-abortion.

Can’t have #maleviolence outside the womb if there’s no #maleviolence inside the womb.

 #RoeVWade #AbortionRightsAreHumanRights #abortion #feminism #feministboy #endthepatriarchy #endpatriarchy #womensissues https://t.co/aF0OKnM7Cg",-0.9917343854904175,Strongly Negative
23,2022-11-26T13:16:16.000Z,https://bit.ly/mgtowgear,"Surfing Feminist Tears. Available on #stickers #tshirts #mugs #masks #magnets and 90+ over items. #RoeVWade #feminists
https://t.co/eW6RhV5KCA
 1669450576",-0.9928309321403503,Strongly Negative
24,2022-11-26T13:00:01.000Z,A Narrow Path Lined w /Thorns,"It is unfair to create someone into this world  only to betray, dehumanize, &amp; slaughter them. I do, however, believe not all women choose cruelty for the sake of being cruel. They just mistake it for a kindness. A mercy that they provide.

#Abortion #RoeVWade #ProLife",-0.9489167332649231,Strongly Negative
25,2022-11-26T12:54:06.000Z,,"Surfing Feminist Tears. Available on #stickers #tshirts #mugs #masks #magnets and 90+ over items. #RoeVWade #feminists
https://t.co/eW6RhV5KCA
 1669449246",-0.9927093982696533,Strongly Negative
26,2022-11-26T12:26:20.000Z,"Indianapolis, IN","SATURDAY GET TOGETHER #VoteBlueIn22 💪💙 #VoteWarnockForGeorgia
#BLM #BlackLivesMatter
#DemVoice1
#IStandWithUkraine 🇺🇦
#democracy
#HumanRights
LIKE👍
RETWEET💥
Vet&amp;Follow💙
#climate
#RoeVWade #VoteBlueToProtectYourRights
#GeorgiaRunoff #EarlyVoting
#BidenHarris2024 
#VoteWarnock https://t.co/EyCHWwBp6e",-0.9898724555969238,Strongly Negative
27,2022-11-26T07:33:07.000Z,Stratosphere Gazer,"We Need You Again #Georgia 

#RaphaelWarnock #Runoff #AbortionRights #AbortionIsHealthcare #AbortionRightsAreHumanRights #RoeVWade #VoteBlue2022 #VoteBlueToSaveAmerica #VoteBlueOrWeAreScrewed #VoteBlueNoMatterWho #VoteBlueToSaveDemocracy 
https://t.co/QxEvWJdzmH",-0.9934473633766174,Strongly Negative
28,2022-11-26T07:30:33.000Z,"Bragança, Portugal","Though my father and mother forsake me, the LORD will receive me.
Psalm 27:10

#life #ProLife #chooselife #thankful #plannexparenthood #RoevWade #Dobbs #SupremeCourt",0.9966217279434204,Strongly Positive
29,2022-11-26T07:20:01.000Z,"Bragança, Portugal","Tras la revocación de #RoeVWade, tres mujeres hablan de sus #abortos: «Fue como caminar al infierno». https://t.co/kzmX3jVFEJ https://t.co/Ui7bDAz9eM",-0.9932430386543274,Strongly Negative
30,2022-11-26T05:19:04.000Z,,#RoeVWade https://t.co/nvNqpgOPrE,-0.9973183274269104,Strongly Negative
31,2022-11-26T01:59:18.000Z,"Texas, USA","France is pushing to have the right to an abortion a constitution right. The French don't play. Viva La France! 
Wonder if the USA Republican Monoploist Oligarchs would try to take our vote away? Wait, why yes they are. Supreme Court Moore v Harper.  #abortionrights #RoeVWade",-0.9929869771003723,Strongly Negative
32,2022-11-26T01:17:53.000Z,,No one gets to complain about their rights being taken away if their right to life was given to them. #prolife #banabortion #roevwade,-0.5165215730667114,Negative
33,2022-11-26T01:05:09.000Z,,"Don't be a hypocrite. 

#AbortionIsHealthcare #RoeVWade #WomensRightsAreHumanRights #GOPHypocrisy https://t.co/kgt9lDmWJm",-0.9916520714759827,Strongly Negative
34,2022-11-26T00:08:46.000Z,,https://t.co/MXSZ9Hdb19 #ultranationalist #Nazi  #pathologicaldenier #indicttrump #Jan6thInsurrection #fascistgop #Resist #votebluefordemocracy #NeverAgain #RoeVWade #MeToo @BarackObama @cnni #MarjorieNaziGreene #fascistdesantis @60Minutes @BBCWorld @UNHumanRights @womensmarch,-0.9962142109870911,Strongly Negative
35,2022-11-26T00:02:18.000Z,https://bit.ly/mgtowgear,"Surfing Feminist Tears. Available on #stickers #tshirts #mugs #masks #magnets and 90+ over items. #RoeVWade #feminists
https://t.co/eW6RhV5cN2
 1669402938",-0.9929835796356201,Strongly Negative
36,2022-11-25T23:09:04.000Z,,What in the handmaid’s tale is this garbage #RoeVWade https://t.co/wUYsV8cO1z,-0.9994720816612244,Strongly Negative
37,2022-11-25T23:05:50.000Z,New York City,Clicking over to our #podcast feed isn't easy for everyone so we put our short #AudioDrama up on YouTube to help make it more accessible. You could probably just listen right here on Twitter this way! #DobbsDecision #RoeVWade #Feminist #SpeculativeFiction https://t.co/hCwrYjUDei,-0.9912589192390442,Strongly Negative
38,2022-11-25T20:22:32.000Z,,"New Jersey highschoolers traveled to NYC on #25N to spread the fight for LEGAL ABORTION ON DEMAND &amp; WITHOUT APOLOGY NATIONWIDE!

Dec. 1 join them in the streets on the 1 yr anniversary of the oral arguments being heard in #Dobbs case that overturned #RoeVWade

#BlackFriday #25Nov https://t.co/a237nq7EHl",0.5184459090232849,Positive
39,2022-11-25T16:21:25.000Z,London,"🇫🇷  👏  👏  👏
The vote in the #AssembleeNationale is the first step in enshrining #AbortionRights in #France's constitution.

#French MPs on the left &amp; center say the US #SCOTUS overturning #RoeVWade showed the need for new steps.
https://t.co/PvkLzu1a6e",-0.977846622467041,Strongly Negative
40,2022-11-25T15:16:19.000Z,,https://t.co/ojWAJBLgx2 #riptwitter #boycotttesla @facebook #resist #indicttrump #metoo #roevwade @rockthevote @BarackObama #Jan6thInsurrection #NeverAgain @womensmarch #trumpmodel #TrumpTaxReturns @GeorgiaDemocrat @60minutes @MSNBC @fec @sec @TheDemocrats,-0.9976792931556702,Strongly Negative
41,2022-11-25T14:26:51.000Z,,"#FoxNews
#Georgia
#RoeVWade
The 10th Amendment  States can now decide.  Please send a copy  of the Constitution  to all lower courts.  They must have lost their copies? 

Georgia Supreme Court Reinstates Heartbeat Bill After Left-Wing Judge Overturn https://t.co/RBE65T3Kwc",-0.9994350075721741,Strongly Negative
42,2022-11-25T13:06:09.000Z,Michigan,"Ladies we need to do better a better job standing up and protecting our sisters. What's been happening is wrong. #whitewomen #roevwade #forcedsterilization #cruelty  #racism #WomensRightsAreHumanRights  #women  #WomenSupportingWomen  
https://t.co/zeN9BDQ9k9",-0.9995599389076233,Strongly Negative
43,2022-11-25T11:56:33.000Z,"Wolverhampton, Uk","Lots of protests re women's rights in the #FIFAWorldCupQatar2022 
Wonder if anyone will protest the #usa re #RoeVWade overturning. I doubt it. Us in the West are exempt from such examinations. Even ones as egregious as this. #doublestandards",-0.9966366291046143,Strongly Negative
44,2022-11-25T02:18:01.000Z,"Chicago, IL","Drove 50 miles from Chicago to Indiana for Thanksgiving today.

In about a 30 mile stretch on Indiana highway there were SIX anti-abortion billboards. 

Not sure who’s funding them, but I found it incredibly disturbing. 

#WomensRightsAreHumanRights 
#RoeVWade",-0.9956862926483154,Strongly Negative
45,2022-11-25T02:04:52.000Z,The Inari System,GQP talking point cheat sheets /1 #immigration #RoeVWade #pricegouging #oilprices https://t.co/4zVXEUwCNv,-0.9975969195365906,Strongly Negative
46,2022-11-25T00:55:11.000Z,"Philadelphia, PA","Pro Tip: if your Thanksgiving with your conservative Republican in-laws is too peaceful, take off your fleece to show off your statement tee.  

#HappyThanksgiving2022 #RoeVWade 
support @ReverendWarnock 🦃 💀😳 https://t.co/KydUHwI9zY",-0.9846847057342529,Strongly Negative
47,2022-11-24T23:09:17.000Z,,"Let's see how quickly @POTUS moves on this.  People who care should mark every day he doesn't take action. 
🇫🇷 No more excuses.  #RoeVWade #AbortionRights 

French lawmakers approve bill enshrining abortion rights in the constitution 
https://t.co/BI0uSFM6un via @FRANCE24",-0.9976983666419983,Strongly Negative
48,2022-11-24T22:47:33.000Z,,#SamAlito leaked the #Dobbs SCOTUS case overturning #RoeVWade . #SCOTUS #Conservatives are corrupt and THEY have ruined the court's respectability.,-0.9997469782829285,Strongly Negative
49,2022-11-24T19:57:14.000Z,,#Georgia highest court reinstates ban on #abortions after 6 weeks : NPR #RoevWade  https://t.co/Z4NShrpYBD,-0.9882999658584595,Strongly Negative
50,2022-11-24T19:22:35.000Z,THE BLACK HOLE,SOMETHING NEEDS TO BE DONE ABOUT THIS ROE VS. WADE REVERSAL. WE CAN'T HAVE WOMEN OUT HERE SWEARING OFF SEX BECAUSE THEY ARE AFRAID OF GETTING PREGNANT. THE DRUG DEALERS NEED TO HIT THE CORNERS AND STARTING MOVING PLAN B PILLS BEFORE THERE IS A PUSSY STRIKE IN AMERICA.#ROEVWADE,-0.9871993660926819,Strongly Negative
51,2022-11-24T19:21:39.000Z,"Homestead, FL","Roe Your Vote, 10""×10"", Acrylic on Canvas, #RoevemberIsComing #RoeRoeRoeYourVote #RoeVWade #RoeVsWade #ROEvember8 #ReproductiveRights #ArtistOnTwitter #artistoninstagram #ProChoice #VoteBlue #Vote #IStandWithTheWomenofIran  #WomensRights #WomensRightsAreHumanRights https://t.co/mKaYk4JhqW",-0.9945589900016785,Strongly Negative
52,2022-11-24T19:00:00.000Z,France,"🇫🇷 Trois propositions de loi sont débattues cet automne, visant à inscrire le droit à l’IVG dans la Constitution. Le ministre de la Justice @E_DupondMoretti s’y dit favorable, mais le Sénat a déjà rejeté un premier texte.

#IVG #RoeVWade

https://t.co/cuY3ieu3qu",-0.9871056079864502,Strongly Negative
53,2022-11-24T18:18:19.000Z,https://bit.ly/mgtowgear,"Surfing Feminist Tears. Available on #stickers #tshirts #mugs #masks #magnets and 90+ over items. #RoeVWade #feminists
https://t.co/eW6RhV5cN2
 1669295899",-0.9929509162902832,Strongly Negative
54,2022-11-24T17:45:50.000Z,"New York, USA",#gop #reagan #foryoupage #fyp #republican #viral #conservative #trump #donaldtrump #redwave #patriot #rightwing #usa #sleepyjoe #biden #trump2024 #democrat #roevwade #abortion https://t.co/ssfVf5j2kL,-0.9927979111671448,Strongly Negative
55,2022-11-24T17:41:50.000Z,London,#rightwing #usa # ltrump2024 #biden #sleepyjoe #roevwade #patriot #redwave #donaldtrump #trump #conservative #viral #republican #fyp #foryoupage #reagan #gop #success #motivatio https://t.co/CvaeT5FGeW,-0.9872819781303406,Strongly Negative
56,2022-11-24T16:48:00.000Z,"Paris, France","Five months ago, SCOTUS overturned #RoevWade. 

Find out why this ruling makes the US an outlier in the international human rights landscape👇

https://t.co/cZQGaVX5IJ",-0.9898017048835754,Strongly Negative
57,2022-11-24T15:54:48.000Z,,French MPs also voting on enshrining abortion rights in France's constitution today - and the measure has passed its first reading in the lower house. Legislation was proposed after the #RoeVWade controversy in US earlier in the year #IVGConstitution,0.5520249605178833,Positive
58,2022-11-24T10:30:38.000Z,,5 Monate seitdem Roe v. Wade gekippt wurde #RoeVWade,-0.9938305020332336,Strongly Negative
59,2022-11-24T09:17:40.000Z,,"THANKSGIVING GET TOGETHER #VoteBlueIn22 💪💙 #VoteWarnockForGeorgia
#BLM #BlackLivesMatter
#DemVoice1
#IStandWithUkraine 🇺🇦
#democracy
#HumanRights
LIKE👍
RETWEET💥
Vet&amp;Follow💙
#climate
#RoeVWade #VoteBlueToProtectYourRights
#GeorgiaRunoff #VoteRevWarnock
#BidenHarris2024
#Biden https://t.co/9o8CqYeQH0",-0.9890726208686829,Strongly Negative
60,2022-11-24T08:58:27.000Z,,https://t.co/wAxuD6B0XL @realdonaldtrump #whatsbestforamerica #lockhimupnow #psychopath #granddragontrump #MarjorieNaziGreene #Resist #VoteBlue2024 #NeverAgain #IndictTrump #Jan6thInsurrection #RoeVWade #MeToo @TheDemocrats @BarackObama @HillaryClinton @RockTheVote #COVID19,-0.996310293674469,Strongly Negative
61,2022-11-24T03:35:14.000Z,Canada,"There was a red wave in the mid-terms, just not the one you thought. #RoeVWade #redwavecoming https://t.co/b8b64tfHON",-0.9989381432533264,Strongly Negative
62,2022-11-24T02:59:04.000Z,https://bit.ly/mgtowgear,"Surfing Feminist Tears. Available on #stickers #tshirts #mugs #masks #magnets and 90+ over items. #RoeVWade #feminists
https://t.co/eW6RhV5cN2
 1669240744",-0.9928649663925171,Strongly Negative
63,2022-11-24T02:08:44.000Z,$ouf FL,this might be the best yung bleu song ever and i implore the @FBI to begin a criminal investigation as to why it was removed from @AppleMusic after being on there for so many years #injustice #roevwade #reginaldfinkleweedpropaganda #alabamastandup #ifshegotprettytoesimtrynasuckem https://t.co/0aLf2LdTRz,-0.9941516518592834,Strongly Negative
64,2022-11-24T01:56:00.000Z,SoFlo,https://t.co/pc6qimBwcV #IndictTrump #Jan6th #resist #RoeVWade #MeToo #gopfascisttraitors #VoteBlueToSaveDemocracy #NeverAgain #MarjorieNaziGreene #COVID19 #TrumpTaxreturns #TrumpCrimeFamily @BBCWorld @CBCNews @60Minutes @womensmarch @BarackObama @HillaryClinton @AlJazeera @CCTV,-0.9957618117332458,Strongly Negative
65,2022-11-24T01:07:04.000Z,,"#Georgia is slipping. There a way on women. Therefore, ED needs for men should banned. If your d*ck is broke it must be God's will. Let it stay broke. #God #RoeVWade #waronwomen #AbortionRightsAreHumanRights
#AbortionIsHealthcare #abortionwithoutborders

https://t.co/3SauqxFnDH",-0.998752236366272,Strongly Negative
66,2022-11-24T00:41:10.000Z,DMV,"Top Georgia court orders the U.S. state's abortion law back into effect (Reuters, Ars Technica, The Hill, ...)

#Abortion #RoevWade #FultonCounty,Georgia https://t.co/iWA63MHe0f",-0.9866646528244019,Strongly Negative
67,2022-11-23T23:49:05.000Z,"Houston, TX",The international community should grow some balls and sanction the US over their draconian abortion laws and for having the highest rape rate in the world. #AbortionRightsAreHumanRights #RestoreRoe #RoeVWade #Dobbs #roevember,-0.9833114147186279,Strongly Negative
68,2022-11-23T23:30:09.000Z,"Atlanta, GA",Election wins for abortion rights and Democrats could translate into abortion protections in some states. https://t.co/jD8kHk1Vsy #politics #kprc2 #click2houston #decision2022 #voting #elections #roevwade,-0.9874860644340515,Strongly Negative
69,2022-11-23T23:23:38.000Z,"Atlanta, GA",Full story https://t.co/EnarZcKcPX 🟪#herschelwalker #joebiden #joeroganexperience #keepshowingup #leadwithlove #news #purpleroompolitics #raisedright #republican #republicans #roevwade #senate #speaktruth #taiwan #uga #raphaelwarnock #universityofgeorgia #viralvideo #walker https://t.co/lS6ud5PUAu,-0.9926526546478271,Strongly Negative
70,2022-11-23T23:22:28.000Z,south wales ,Greys anatomy showing how much America is messed up! #RoeVWade,-0.99830162525177,Strongly Negative
71,2022-11-23T23:19:45.000Z,,"Georgia, Make sure to get to the polls &amp; vote Warnock! The GQP is the party of forced birth. Women should have the freedom to make their own decisions about their healthcare. 

https://t.co/eReNhTBv6f

#Georgia #Warnock #RoeVWade",-0.5191561579704285,Negative
72,2022-11-23T21:57:35.000Z,"Atlanta, GA",Full story https://t.co/1WvKpavEsr 🟪#abortion #abortionishealthcare #abortionrights #advocate #atlanta #briankemp #donaldtrump #humanrights #lawyer #mybodymychoice #notoriousrbg #purpleroompolitics #republican #roevwade #supremecourt #washingtondc #women #womensrights https://t.co/DnWjL3T2Cp,-0.995009183883667,Strongly Negative
73,2022-11-23T21:57:01.000Z,United States,"#abortion #RoevWade 'No other court has ever held that an overruled judicial opinion can, like a zombie rising from the grave, invalidate otherwise perfectly valid laws.' #gapol #gapolitics https://t.co/Rp5BebJgrq",-0.9978094696998596,Strongly Negative
74,2022-11-23T21:36:34.000Z,Everywhere in America,Full story https://t.co/hSVHkkP78I 🟪#herschelwalker #joebiden #joeroganexperience #keepshowingup #leadwithlove #news #purpleroompolitics #raisedright #republican #republicans #roevwade #senate #speaktruth #taiwan #raphaelwarnock #uga #georgia #universityofgeorgia #walker https://t.co/QQ5JCB3Eje,-0.9918580651283264,Strongly Negative
75,2022-11-23T21:14:11.000Z,Kokori Forest,"With the fall of #RoevWade, doctors across the nation are facing significant risks if they decide to provide #abortioncare to patients.

Here are some of their thoughts: 

https://t.co/r61CuCmaLr",-0.9921993613243103,Strongly Negative
76,2022-11-23T20:33:20.000Z,,"That moment when you change your link in your Instagram bio from https://t.co/YYRNNvR1ZV to your baby registry. 🤣🤣
Still #prochoice as fuck.
#roevwade",-0.9986698627471924,Strongly Negative
77,2022-11-23T20:24:40.000Z,Throughout the United States,Roe vs wade is just a clump of words.#RoeVWade,-0.9985166192054749,Strongly Negative
78,2022-11-23T20:23:01.000Z,London,"Our Dobbs Impact 50-State Survey cites and summarizes current abortion laws to help you better support your business, employees, patients, products, and/or services, wherever in the nation you may be.

Learn more about purchasing: https://t.co/uCEiQvUoao -

#RoevWade #HR",-0.9679446220397949,Strongly Negative
79,2022-11-23T20:07:59.000Z,London,Watching S19:E5 of #GreysAnatomy The potential consequences of the decision to overturn #RoeVWade are devastating.,-0.9991289973258972,Strongly Negative
80,2022-11-23T19:37:19.000Z,New York City,"Georgia Supreme Court reinstates six-week abortion ban.

The Georgia Supreme Court reinstated the state's ban on abortions after roughly six weeks of pregnancy.

#abortion #Abortionrights #Georgia #RoeVWade https://t.co/9kGoU0RibN",-0.9133285880088806,Strongly Negative
81,2022-11-23T19:17:57.000Z,,Georgia state supreme court reinstates abortion ban #RoeVWade #abortion https://t.co/17zI7Ktzqf,-0.9802834391593933,Strongly Negative
82,2022-11-23T19:09:21.000Z,,"Trump Bragged 'the Evangelicals' Would 'Never' Leave Him. Then the Defections Began

#ROEVWADE

https://t.co/UhI53rnAdo",-0.9938313961029053,Strongly Negative
83,2022-11-23T19:03:30.000Z,https://bit.ly/mgtowgear,"Surfing Feminist Tears. Available on #stickers #tshirts #mugs #masks #magnets and 90+ over items. #RoeVWade #feminists
https://t.co/eW6RhV5cN2
 1669212210",-0.9928454756736755,Strongly Negative
84,2022-11-23T18:33:24.000Z,,https://t.co/PNrMh09lXv @elonmusk #BOYCOTTTESLA #RIPTwitter #cognitivedissonance #Promotehatespeech v #promotesales #resist #VoteBlue #RoeVWade #MeToo #NeverAgain #IndictTrumpNow #Jan6th @TheDemocrats @BarackObama @HillaryClinton #COVID19,-0.9978158473968506,Strongly Negative
85,2022-11-23T18:17:02.000Z,"West Palm Beach, FL",#SCOTUS #GunReformNow #EPA #RoeVWade #VotingRights #LGBTQ #EnoughIsEnough ‼️#Shameful #Dems4Rights 💯 https://t.co/BKII8XAwSE,-0.9969220757484436,Strongly Negative
86,2022-11-23T17:53:48.000Z,"This crazy country, USA","This is absolutely awful!
#RoeVWade

Georgia Supreme Court reinstates six-week abortion ban

https://t.co/3z64sR7nIW",-0.9994896650314331,Strongly Negative
87,2022-11-23T16:04:47.000Z,"Bartlett, TN",We do not need to make #RoeVWade a law and destroy God's plain of marriage by allowing Homosexuals to be married!,0.9563029408454895,Strongly Positive
88,2022-11-23T15:34:59.000Z,,"WEDNESDAY GET TOGETHER #VoteBlueIn22 💪🇺🇸 #VoteWarnockForGeorgia
#BLM #BlackLivesMatter
#DemVoice1
#IStandWithUkraine 🇺🇦
#democracy
#HumanRights
LIKE👍
RETWEET💥
Vet&amp;Follow💙
#climate
#RoeVWade #VoteBlueToProtectYourRights
#GeorgiaRunoff
#BidenHarris2024
HAPPY THANKS GIVING DAY🇺🇸 https://t.co/bdZV3YL0V3",-0.8445248007774353,Strongly Negative
89,2022-11-23T13:11:00.000Z,,"Any time you want to utter a statements that use words like: woke, trans, gay, immigrant, women, etc. — substitute the word “Christian” and see if it still sits well with you. #RoeVWade #woke #maga #GUNviolence #ClubQ",0.650800883769989,Positive
90,2022-11-23T13:02:24.000Z,,"If you're pro-life but against stricter gun control laws, you're not pro-life. 
Let's start regulating people killing machines the way we regulate people making vaginas.

#AnotherMassShooting #Terrorists #GunReformNow #2ndAmendment #RoeVWade #ProLife #MyBody #GUNviolence #America",-0.9948000907897949,Strongly Negative
91,2022-11-23T11:15:52.000Z,,Baby's Rights Are Human Rights 👶 #roevwade  #viral #shorts https://t.co/QLCjm7rfRN via @YouTube,-0.9937373399734497,Strongly Negative
92,2022-11-23T09:08:42.000Z,"Indianapolis, IN","This Dude Needs Hooked On Phonics!

#RaphaelWarnock #HerschelWalker #AbortionBan #AbortionRights #AbortionIsHealthcare #AbortionRightsAreHumanRights #RoeVWade #VoteBlue2022 #VoteBlueToSaveAmerica #VoteBlueOrWeAreScrewed #VoteBlueNoMatterWho #VoteBlueToSaveDemocracy #Georgia #SMH https://t.co/4hbpk6xSRf",-0.9968609809875488,Strongly Negative
93,2022-11-23T04:30:00.000Z,United States,"What does Adelia Acker of #onlyfans think of #RoeVWade being overturned by the Supreme Court, and how might it relate to her thoughts on condoms? Find out more on this great #podcast chat! https://t.co/oM7XxSBZsO https://t.co/E8cQpZiSGb",-0.9943460822105408,Strongly Negative
94,2022-11-23T03:30:05.000Z,Bay Area,"https://t.co/YEWuReFmoD
#RoeVWade #USElection #GOP #DNC #WomensRightsAreHumanRights",-0.9942561984062195,Strongly Negative
95,2022-11-23T02:36:01.000Z,"Los Angeles, CA",#MadelineBrewer spoke with us last year for the 2021 #SentinelAwards about the significance of #abortion rights in lieu of #TheHandmaidsTale before #RoeVWade was struck down and prompted her to open up about her own abortion at age 20: https://t.co/AJo4zU1nN2 https://t.co/ykDtudRXxM,0.976058304309845,Strongly Positive
96,2022-11-23T01:45:55.000Z,,"Called out for unethical behavior and possible corruption, the U.S. Supreme Court has ruled that the IRS can finally release Trump's tax records. #TooLittleTooLate #RoeVWade  #SCOTUSIsCorrupt #ExpandTheCourt",-0.989582896232605,Strongly Negative
97,2022-11-23T00:59:21.000Z,,https://t.co/HbE32W0mSg #resist #VoteBlue #IndictTrump #Jan6th #RoeVWade #MeToo #falseprophet #gopfascisttraitors #COVID19 #NeverAgain #MAGAGA,-0.9987025260925293,Strongly Negative
98,2022-11-22T23:58:50.000Z,,Disappointed in the overturning of #RoeVWade do better😔,-0.9997633099555969,Strongly Negative
